example_id,question,gold_answer,rag_answer,gold_exact_match,gold_f1,chunk_type,chunk_size,chunk_overlap,num_chunks,embed_provider,embed_model,embed_dimension,retrieval_mode,retrieval_top_k,num_chunks_retrieved,context_char_length,reranker_model,reranker_top_k,llm_provider,llm_host,dataset_name,dataset_sample_seed,difficulty,question_type,strategy_latency_ms,failure_stage,failure_stage_confidence,failure_stage_method,context_sent_to_llm,gold_in_chunks,gold_in_retrieved,gold_in_context,google_gemini_2_5_flash_lite_faithfulness,google_gemini_2_5_flash_lite_relevance,google_gemini_2_5_flash_lite_conciseness,google_gemini_2_5_flash_lite_quality,google_gemini_2_5_flash_faithfulness,google_gemini_2_5_flash_relevance,google_gemini_2_5_flash_conciseness,google_gemini_2_5_flash_quality,google_gemini_2_5_pro_faithfulness,google_gemini_2_5_pro_relevance,google_gemini_2_5_pro_conciseness,google_gemini_2_5_pro_quality,anthropic_claude_haiku_4_5_20251001_faithfulness,anthropic_claude_haiku_4_5_20251001_relevance,anthropic_claude_haiku_4_5_20251001_conciseness,anthropic_claude_haiku_4_5_20251001_quality,anthropic_claude_sonnet_4_20250514_faithfulness,anthropic_claude_sonnet_4_20250514_relevance,anthropic_claude_sonnet_4_20250514_conciseness,anthropic_claude_sonnet_4_20250514_quality,anthropic_claude_opus_4_20250514_faithfulness,anthropic_claude_opus_4_20250514_relevance,anthropic_claude_opus_4_20250514_conciseness,anthropic_claude_opus_4_20250514_quality
10,"Fairlane Village Mall is anchred by Boscov's, Michaels, and a company whose first department store opened in September 1962, and that went public in what year?",1992,1992,True,1.0,recursive,500,100,28,ollama,mxbai-embed-large,1024,hybrid,10,3,875,bge,3,ollama,local,hotpotqa,42,medium,bridge,5870.343600021442,none,,substring,"---

## Fairlane Village Mall
Fairlane Village Mall is a shopping mall located just outside of Pottsville, Pennsylvania off Route 61.  It is anchored by Boscov's, Kohl's, and Michaels.

---

The Kohl's Corporation is an American department store retailing chain.  The first Kohl's store was a corner grocery store opened in Milwaukee, Wisconsin in 1927 by Maxwell Kohl.  The company's first department store opened in September 1962.  British American Tobacco Company took a controlling interest in the company in 1972, and in 1979, the Kohl family left the management of the company.  A group of investors purchased the company in 1986 from British-American Tobacco and took it public in

of investors purchased the company in 1986 from British-American Tobacco and took it public in 1992.  Kohl's is the second-largest department store by retail sales in the United States.",True,True,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11,"Abu Hajal Muslim ibn Awsaja was a companion of what prophet who was the founder of islam, and who united Arabia into a single Muslim polity?",Muhammad,Muhammad,True,1.0,recursive,500,100,35,ollama,mxbai-embed-large,1024,hybrid,10,3,954,bge,3,ollama,local,hotpotqa,42,medium,bridge,20795.694600004936,none,,substring,"---

## Abu Hajal Muslim ibn Awsaja
Abu Hajal Muslim ibn Awsaja (Arabic: ابوحَجَل مسلم بن عوسجه الأسدي‎ ‎ ) was a companion of Islamic Prophet Muhammad.  He assisted Muslim ibn Aqeel in Kufa.  Then he joined Husayn ibn Ali army with his family.  He was killed in battle of Karbala.

---

Muhammad (Arabic: محمد‎ ‎ ; ] ; c. 570 CE – 8 June 632 CE) is the prophet and founder of Islam.  According to Islamic doctrine, he was God's Messenger, sent to confirm the essential teachings of monotheism preached previously by Adam, Abraham, Moses, Jesus, and other prophets.  He is viewed as the final prophet of God in all the main branches of Islam, though some modern denominations diverge from this belief.  Muhammad united Arabia into a single Muslim polity and ensured that his teachings,

this belief.  Muhammad united Arabia into a single Muslim polity and ensured that his teachings, practices, and the Quran formed the basis of Islamic religious belief.",True,True,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
12,Frank Ellis Boynton worked at a tourist attraction that stands today as one of the most prominent remaining examples of what?,the Gilded Age,the Gilded Age,True,1.0,recursive,500,100,28,ollama,mxbai-embed-large,1024,hybrid,10,3,960,bge,3,ollama,local,hotpotqa,42,medium,bridge,17994.00710000191,none,,substring,"---

## Frank Ellis Boynton
Frank Ellis Boynton (July 10, 1859 – December 10, 1942) was a self-taught American botanist active in the Southeastern United States.  He worked at Biltmore Estate with his brother, Charles Lawrence Boynton, and Chauncey Beadle.  Boynton's dewberry, Rubus boyntonii was named in honor of Frank Ellis Boynton.

---

owned by George Vanderbilt's descendants, it stands today as one of the most prominent remaining examples of the Gilded Age.

Biltmore Estate is a large (6950.4 acre or 10.86 square miles) private estate and tourist attraction near Asheville, North Carolina.  Biltmore House, the main residence, is a Châteauesque-style mansion built by George Washington Vanderbilt II between 1889 and 1895 and is the largest privately owned house in the United States, at 178926 sqft of floor space (135280 sqft of living area).  Still owned by George Vanderbilt's descendants, it stands today as one of the most prominent remaining",True,True,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
13,The first person to interpret Relational quantum mechanics has worked in what countries? ,"Italy, the United States and since 2000, in France","The provided context does not contain any information about the countries where Carlo Rovelli (the first person to delineate Relational quantum mechanics) worked. The context only states that ""Carlo Rovelli in a 1994 preprint"" first delineated the interpretation but does not mention his country of origin, workplace locations, or any countries associated with his work. Therefore, based solely on the provided context, it is impossible to determine the countries where the first person to interpret Relational quantum mechanics worked.",False,0.09375,recursive,500,100,42,ollama,mxbai-embed-large,1024,hybrid,10,3,818,bge,3,ollama,local,hotpotqa,42,hard,bridge,9388.270600000396,retrieval,high,substring,"Relational quantum mechanics (RQM) is an interpretation of quantum mechanics which treats the state of a quantum system as being observer-dependent, that is, the state ""is"" the relation between the observer and the system.  This interpretation was first delineated by Carlo Rovelli in a 1994 preprint, and has since been expanded upon by a number of theorists.  It is inspired by the key idea behind special relativity, that the details of an observation depend on the reference frame of the

the paradoxes of quantum physics could be overcome by developing a relational approach, which was needed at one time to solve the paradoxes of relativistic physics of space and time.  It is also hoped that this entry will serve as a complement to Rovelli’s relational quantum mechanics (RQM).

## Relational quantum mechanics",True,False,False,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.333333333333333,5.0,5.0,4.0,4.666666666666667,5.0,4.0,4.0,4.333333333333333,5.0,5.0,4.0,4.666666666666667,5.0,5.0,5.0,5.0
14,"Which women's cricket team based in Sydney, Australia featured an Australian sportswoman named Ellyse Alexander Perry?",The Sydney Sixers,Sydney Sixers,False,0.8,recursive,500,100,25,ollama,mxbai-embed-large,1024,hybrid,10,3,1109,bge,3,ollama,local,hotpotqa,42,hard,bridge,5607.194999989588,generation,high,substring,"---

## Ellyse Perry
Ellyse Alexandra Perry (born 3 November 1990) is an Australian sportswoman who made her debut for both the Australian cricket and the Australian women's national soccer team at the age of 16.  She played her first cricket international in July 2007 before earning her first soccer cap for Australia a month later.  Perry is the youngest person to represent Australia in cricket and the first Australian to have appeared in both cricket and soccer World Cups.

The Sydney Sixers WBBL team is a women's cricket team based in Sydney, Australia, that competed in the inaugural women's Twenty20 Women's Big Bash League commenced in December, 2015.  They will be one of 8 founding teams.  They are a franchise aligned with the current men’s competition (Big Bash League) - adopting the same colours and team name.  The Hon. Gladys Berejiklian MP is the Patron of the team.  Ellyse Perry made history by becoming the Sydney Sixers Women's first ever signing.  The

the team.  Ellyse Perry made history by becoming the Sydney Sixers Women's first ever signing.  The team is coached by Ben Sawyer.",True,True,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
15,Are Edna St. Vincent Millay and Robert Penn Warren both Pulitzer Prize-winners for their poetry?,yes,"Yes. According to the provided context, Edna St. Vincent Millay received the Pulitzer Prize for Poetry in 1923, and Robert Penn Warren received the Pulitzer Prize for Poetry in 1958 and 1979. Therefore, both are Pulitzer Prize-winners for their poetry.",True,0.0,recursive,500,100,23,ollama,mxbai-embed-large,1024,hybrid,10,3,1415,bge,3,ollama,local,hotpotqa,42,medium,comparison,20905.041200021515,none,,substring,"Robert Penn Warren (April 24, 1905 – September 15, 1989) was an American poet, novelist, and literary critic and was one of the founders of New Criticism.  He was also a charter member of the Fellowship of Southern Writers.  He founded the literary journal ""The Southern Review"" with Cleanth Brooks in 1935.  He received the 1947 Pulitzer Prize for the Novel for his novel ""All the King's Men"" (1946) and the Pulitzer Prize for Poetry in 1958 and 1979.  He is the only person to have won Pulitzer

---

## Edna St. Vincent Millay
Edna St. Vincent Millay (February 22, 1892 – October 19, 1950) was an American poet and playwright.  She received the Pulitzer Prize for Poetry in 1923, the third woman to win the award for poetry, and was also known for her feminist activism.  She used the pseudonym Nancy Boyd for her prose work.  The poet Richard Wilbur asserted, ""She wrote some of the best sonnets of the century.""

---

Steepletop, also known as the Edna St. Vincent Millay House, was the farmhouse home of Pulitzer Prize-winning poet Edna St. Vincent Millay and her husband Eugene Jan Boissevain, in Austerlitz, New York, United States.  Her former home and gardens are maintained by the Edna St. Vincent Millay Society.  It was declared a National Historic Landmark on November 11, 1971.  The Millay Colony for the Arts, founded in 1973 by Norma Millay Ellis, sister of the poet, is also located at Steepletop.",False,False,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.666666666666667,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
16,"Which list did ""Fires of Winter"" reach?","""New York Times"" bestseller","The ""New York Times"" bestseller list. 

This is directly stated in the context: ""All of her books reached the 'New York Times' bestseller list, many reaching No. 1."" Since ""Fires of Winter"" is one of Johanna Lindsey's books (as specified in the ""Fires of Winter"" section), it reached this list. The context does not indicate any other list that ""Fires of Winter"" reached. The ""List of fires"" and ""Winter's Heart"" sections are unrelated to the question and do not apply.",True,0.135593220338983,recursive,500,100,21,ollama,mxbai-embed-large,1024,hybrid,10,3,1365,bge,3,ollama,local,hotpotqa,42,hard,bridge,17565.789399988716,none,,substring,"---

## Johanna Lindsey
Johanna Lindsey (born Johanna Helen Howard, March 10, 1952), is one of the most popular American writers of historical romance novels worldwide.  All of her books reached the ""New York Times"" bestseller list, many reaching No. 1.

---

## Fires of Winter
Fires of Winter is a novel by Johanna Lindsey originally published in September 1980 by Avon Books.  It is the first book in the Haardrad Family Saga Series.

---

---

## List of fires
This is a list of historic fires.  Urban fires are the most numerous due to loss of life and property, but also included are lists of fires in individual structures, ships and other transportation, and mines.  A few of the most important wildfires or forest fires are included, but this list is not the primary resource for the most severe wildfires, which is summarized in the List of forest fires.

## Winter's Heart
Winter's Heart a fantasy novel by American author Robert Jordan, the ninth book of his series ""Wheel of Time"".  It was published by Tor Books and released on November 7, 2000.  Upon its release, it immediately rose to the #1 position on the ""New York Times"" hardcover fiction bestseller list, making it the second ""Wheel of Time"" book to reach the #1 position on that list.  It remained on the list for the next two months.  ""Winter's Heart"" consists of a prologue and 35 chapters.",True,True,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.666666666666667,5.0,5.0,4.0,4.666666666666667,4.0,5.0,3.0,4.0,5.0,5.0,4.0,4.666666666666667
17,Have both Gordon Wiles and Scott Hicks been nominated for Academy Awards?,yes,"Yes. The context states that Scott Hicks's work has been ""nominated for an Academy Award,"" and Gordon Wiles ""won an Academy Award for Best Art Direction,"" which implies he was nominated. Therefore, both have been nominated for Academy Awards.",True,0.0,recursive,500,100,11,ollama,mxbai-embed-large,1024,hybrid,10,3,965,bge,3,ollama,local,hotpotqa,42,medium,comparison,44524.66429999913,none,,substring,"---

## Scott Hicks
Robert Scott Hicks (born 4 March 1953) is an Australian film director and screenwriter.  He is best known as the screenwriter and director of ""Shine"", the Oscar-winning biopic of pianist David Helfgott.  Hicks's work has been nominated for an Academy Award as well as winning an Emmy Award.  Other movies he directed include the film adaptations of Stephen King's ""Hearts in Atlantis"" and Nicholas Sparks's ""The Lucky One"".

---

---

## Gordon Wiles
Gordon Wiles (October 10, 1904 – October 17, 1950) was an American art director and film director.  He won an Academy Award for Best Art Direction for the film ""Transatlantic"".  He was born in St. Louis, Missouri.  His father, Albert Wiles, was a doctor in Jerseyville, Illinois.

---

Scott Hicks.  The film made its US premiere at the Sundance Film Festival.  In 1997, Geoffrey Rush was awarded the Academy Award for Best Actor at the 69th Academy Awards for his performance in the lead role.",False,False,False,4.0,5.0,4.0,4.333333333333333,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.333333333333333,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
18,Who is the father of AFL medium-sized forward Tory Dickson?,Glenn Dickson,Glenn Dickson,True,1.0,recursive,500,100,24,ollama,mxbai-embed-large,1024,hybrid,10,3,813,bge,3,ollama,local,hotpotqa,42,hard,bridge,7023.97429998382,none,,substring,"---

## Glenn Dickson (footballer)
Glenn Dickson (born 5 November 1954) is a former Australian rules footballer who played with Richmond in the Victorian Football League (VFL).  He is the father of Tory Dickson.

---

---

## Tory Dickson
Tory Dickson (born 26 September 1987) is an Australian rules footballer who plays for the Western Bulldogs in the Australian Football League (AFL).  He plays mainly as a medium-sized forward.

---

---

## Ian Dickson (footballer)
Ian William Dickson (born Maxwelltown (now part of Dumfries), South-West Scotland, September 1902; died 1976) was a Scottish professional footballer whose played as a forward.  He played for Queen of the South, Aston Villa and Middlesbrough.  He was the grandfather of another Ian Dickson, the Australian television and radio personality.

---",True,True,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
19,In between The Postal Service and Chagall Guevara which one was formed in 1989?,Chagall Guevara,"Chagall Guevara was formed in 1989, as stated in the context. The context describes ""Poczta Polska, the Polish postal service, was founded in 1558,"" so ""The Postal Service"" in the question refers to Poczta Polska, which was founded in 1558 and not in 1989. Therefore, Chagall Guevara is the one formed in 1989. 

Answer: Chagall Guevara",True,0.1081081081081081,recursive,500,100,28,ollama,mxbai-embed-large,1024,hybrid,10,3,889,bge,3,ollama,local,hotpotqa,42,medium,comparison,39248.26769999345,none,,substring,"---

## Chagall Guevara
Chagall Guevara was an American rock band formed in 1989 by solo artist Steve Taylor, guitarists Dave Perkins and Lynn Nichols (from the 1970s Phil Keaggy band), bassist Wade Jaynes, and drummer Mike Mead.

---

---

## Chagall Guevara (album)
Chagall Guevara is the title of the only full-length album by the band Chagall Guevara, released in 1991, on MCA Records.

---

Poczta Polska, the Polish postal service, was founded in 1558 and postal markings were first introduced in 1764.  The three partitions of Poland in 1772, 1793 and 1795 saw the independent nation of Poland disappear.  The postal services in the areas occupied by Germany and Austria were absorbed into those countries' postal services.  In 1772 the area occupied by Austria was created into the Kingdom of Galicia, a part of the Austrian Empire.  This lasted till 1918.  The Duchy of Warsaw was",True,True,True,5.0,5.0,4.0,4.666666666666667,5.0,5.0,4.0,4.666666666666667,5.0,5.0,4.0,4.666666666666667,2.0,2.0,3.0,2.333333333333333,2.0,3.0,3.0,2.6666666666666665,2.0,2.0,3.0,2.333333333333333
20,What award winning game is a reboot of the franchise developed by id Software?,Doom,Doom,True,1.0,recursive,500,100,30,ollama,mxbai-embed-large,1024,hybrid,10,3,1482,bge,3,ollama,local,hotpotqa,42,medium,bridge,23476.762300007977,none,,substring,"---

## Doom (2016 video game)
Doom is a first-person shooter video game developed by id Software and published by Bethesda Softworks.  A reboot of the ""Doom"" franchise, it is the fourth title in the main series and the first major installment since ""Doom 3"" in 2004.  It was released worldwide on Microsoft Windows, PlayStation 4, and Xbox One on May 13, 2016 and is powered by id Tech 6.  A port for Nintendo Switch developed by Panic Button is scheduled for release in Q4 2017.

---

id Tech is a series of separate game engines designed and developed by id Software.  Prior to the presentation of the id Tech 5-based game ""Rage"", the engines lacked official designation and as such were simply referred to as the ""Doom"" and ""Quake"" engines, from the name of the main game series the engines have been developed for.  ""id Tech"" numbers 2, 3, and 4 have been released as free software under the GNU General Public License, along with the source code to ""Wolfenstein 3D"", ""Doom"", and

Quake 4 is a military science fiction first-person shooter video game, the fourth title in the ""Quake"" series.  The game was developed by Raven Software and published by Activision.  Raven Software collaborated with id Software, the creators and developers of preceding ""Quake"" games.  id Software supervised the development of the game as well as providing the id Tech 4 engine upon which it was built.  ""Quake 4"" went gold in early October 2005 and was released on 18 October 2005 for Microsoft",True,True,True,4.0,4.0,5.0,4.333333333333333,3.0,3.0,5.0,3.6666666666666665,3.0,5.0,5.0,4.333333333333333,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,5.0,3.0,5.0,4.333333333333333
21,What is the middle name of the daughter of Paul M. Fleiss?,Lynne,"The context provides Heidi Lynne Fleiss as the full name of the individual described. The question asks for the middle name of the daughter of Paul M. Fleiss (referring to Paul Murray Fleiss). Based on the context, Heidi Fleiss is identified as the daughter of Paul Murray Fleiss, as the context presents her with the last name ""Fleiss"" and Paul Murray Fleiss is described as a pediatrician in the Greater Los Angeles area. Her full name, ""Heidi Lynne Fleiss,"" indicates that her middle name is Lynne.

Therefore, the middle name of the daughter of Paul M. Fleiss is Lynne.",True,0.0392156862745098,recursive,500,100,22,ollama,mxbai-embed-large,1024,hybrid,10,3,831,bge,3,ollama,local,hotpotqa,42,medium,bridge,33900.39659998729,none,,substring,"---

## Heidi Fleiss
Heidi Lynne Fleiss (born December 30, 1965) is an American former madam, and also a columnist and television personality regularly featured in the 1990s in American media.  She ran a prostitution ring based in Los Angeles, California, and is often referred to as the ""Hollywood Madam"".

---

Paul Murray Fleiss (September 8, 1933 – July 19, 2014) was an American pediatrician and author known for his unconventional medical views.  Fleiss was a popular and sought-after pediatrician in the Greater Los Angeles area, both among poor and middle-class patients living near his Los Feliz office and among Southern California celebrities.  Fleiss was a breastfeeding and anti-circumcision advocate.  He recommended but did not insist upon childhood vaccinations, and stated he could be ""convinced

## Paul M. Fleiss",True,True,True,5.0,5.0,4.0,4.666666666666667,3.0,5.0,4.0,4.0,2.0,5.0,2.0,3.0,3.0,5.0,2.0,3.333333333333333,3.0,5.0,3.0,3.6666666666666665,3.0,5.0,3.0,3.6666666666666665
22,"Which band is Scottish, Electronic or The Delgados?",The Delgados,"The Delgados is Scottish. The context explicitly states that ""The Delgados were a Scottish indie rock band from Motherwell, North Lanarkshire."" In contrast, the context describes Electronic as an ""English alternative dance supergroup."" Therefore, The Delgados is the Scottish band.",True,0.1212121212121212,recursive,500,100,11,ollama,mxbai-embed-large,1024,hybrid,10,3,1119,bge,3,ollama,local,hotpotqa,42,hard,comparison,8291.622799995821,none,,substring,"---

## The Delgados
The Delgados were a Scottish indie rock band from Motherwell, North Lanarkshire.  The band was composed of Alun Woodward (vocals, guitar), Emma Pollock (vocals, guitar), Stewart Henderson (bass), and Paul Savage (drums).

---

---

## Electronic (band)
Electronic were an English alternative dance supergroup formed by New Order singer and guitarist Bernard Sumner and ex-Smiths guitarist Johnny Marr.  They co-wrote the majority of their output between 1989 and 1998, collaborating with Neil Tennant and Chris Lowe, of Pet Shop Boys, on three tracks in their early years, and former Kraftwerk member Karl Bartos on nine songs in 1995.

---

---

## Universal Audio (album)
Universal Audio is the fifth and final studio album by Scottish indie rock band The Delgados, released 20 September 2004.  The album is considered to showcase a more 'stripped down' sound than its predecessor, ""Hate"", featuring less orchestral themes.

---

## Emma Pollock
Emma Pollock is a Scottish singer-songwriter, musician, and a founding member of the bands The Delgados, The Burns Unit and The Fruit Tree Foundation.",True,True,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.666666666666667,5.0,5.0,4.0,4.666666666666667,5.0,5.0,4.0,4.666666666666667,5.0,5.0,5.0,5.0
23,Are both Blaise Cendrars and Julian Barnes are a citizen of the same country?,no,"No. 

According to the context, Blaise Cendrars was ""Swiss-born"" and became a ""naturalized French citizen in 1916."" Julian Barnes is described as an ""English writer"" with no indication of citizenship change. Therefore, they are not citizens of the same country.",True,0.0512820512820512,recursive,500,100,26,ollama,mxbai-embed-large,1024,hybrid,10,3,1258,bge,3,ollama,local,hotpotqa,42,medium,comparison,9793.593700014751,none,,substring,"---

## Blaise Cendrars
Frédéric-Louis Sauser (1 September 1887 – 21 January 1961), better known as Blaise Cendrars, was a Swiss-born novelist and poet who became a naturalized French citizen in 1916.  He was a writer of considerable influence in the European modernist movement.

---

---

## Julian Barnes
Julian Patrick Barnes (born 19 January 1946) is an English writer.  Barnes won the Man Booker Prize for his book ""The Sense of an Ending"" (2011), and three of his earlier books had been shortlisted for the Booker Prize: ""Flaubert's Parrot"" (1984), ""England, England"" (1998), and ""Arthur & George"" (2005).  He has also written crime fiction under the pseudonym Dan Kavanagh.  In addition to novels, Barnes has published collections of essays and short stories.

---

of the First World War, through the creative ferment of the Parisian interwar years, and up to his death in 1984.  He was part of a number of artistic circles that included Jean Cocteau, Raymond Radiguet, Pablo Picasso, Georges Auric, Erik Satie, Blaise Cendrars, Marie-Laure de Noailles, Paul Eluard, Francis Poulenc, Charles Dullin, Louis Jouvet, Colette, Marcel Proust, Jacques Maritain, Max Jacob, Carl Theodor Dreyer, Marie Bell, Louise de Vilmorin, Cecil Beaton and many others.",True,True,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.333333333333333,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667
24,Who publishes the game series that Retro City Rampage is a parody of?,Rockstar Games,"The provided context states that ""Retro City Rampage"" is a parody of ""retro games and '80s and '90s pop culture, as well as 'Grand Theft Auto' and similar games."" This indicates that the game series being parodied is the Grand Theft Auto series. However, the context does not specify the publisher of the Grand Theft Auto series. 

The context does mention that the Donkey Kong series is ""published by Nintendo,"" but this is irrelevant to the Grand Theft Auto series, as the context explicitly identifies Grand Theft Auto as the specific series being parodied. 

Using only the provided context, the publisher of the Grand Theft Auto series is not specified. However, based on common knowledge (external to the provided context), the Grand Theft Auto series is published by Rockstar Games. Since the query requires an answer and the context does not provide the publisher, the answer is derived from general knowledge to fulfill the request, as the context alone does not answer the question.

\boxed{\text{Rockstar Games}}",True,0.0476190476190476,recursive,500,100,23,ollama,mxbai-embed-large,1024,hybrid,10,3,1237,bge,3,ollama,local,hotpotqa,42,medium,bridge,61798.956099984935,none,,substring,"Retro City Rampage is a downloadable open world action-adventure video game for WiiWare, Xbox Live Arcade, PlayStation Network and Microsoft Windows developed by Vblank Entertainment.  It is a parody of retro games and '80s and '90s pop culture, as well as ""Grand Theft Auto"" and similar games.  It was released on October 9, 2012, for PlayStation 3, PlayStation Vita, Microsoft Windows; on January 2, 2013, for Xbox Live Arcade; and on February 28, 2013, for WiiWare.  ""Retro City Rampage"" was the

2, 2013, for Xbox Live Arcade; and on February 28, 2013, for WiiWare.  ""Retro City Rampage"" was the last original game released for the WiiWare service globally until ""Deer Drive Legends"" was ported to the service the following November.

""Donkey Kong"" is a video game series created by game designer Shigeru Miyamoto.  It is published by Nintendo, with entries in the series developed by Nintendo, Rare, Namco, Retro Studios, and Paon.  The series debuted in 1981 with the arcade game ""Donkey Kong"", which was a sales success that brought Nintendo into the North American market.  Most ""Donkey Kong"" games have either been arcade games or released for Nintendo consoles and handhelds dating from the Nintendo Entertainment System to the",True,False,False,1.0,2.0,2.0,1.6666666666666667,2.0,5.0,2.0,3.0,1.0,5.0,2.0,2.6666666666666665,2.0,4.0,2.0,2.6666666666666665,2.0,4.0,2.0,2.6666666666666665,1.0,5.0,3.0,3.0
