strategy,model,question,gold_answer,rag_answer,gold_f1,gold_exact_match,anthropic_claude_haiku_4_5_20251001_faithfulness,anthropic_claude_haiku_4_5_20251001_relevance,anthropic_claude_haiku_4_5_20251001_conciseness,anthropic_claude_haiku_4_5_20251001_quality,anthropic_claude_haiku_4_5_20251001_scorer_latency_ms,openai_gpt_5_4_mini_faithfulness,openai_gpt_5_4_mini_relevance,openai_gpt_5_4_mini_conciseness,openai_gpt_5_4_mini_quality,openai_gpt_5_4_mini_scorer_latency_ms,consensus_quality,strategy_latency_ms,scorer_latency_ms_total,total_latency_ms,context_sent_to_llm,failure_stage,failure_stage_confidence,failure_stage_method,gold_in_chunks,gold_in_retrieved,gold_in_context,chunk_type,chunk_size,chunk_overlap,num_chunks,embed_provider,embed_model,embed_dimension,retrieval_mode,retrieval_top_k,num_chunks_retrieved,context_char_length,reranker_model,reranker_top_k,llm_provider,llm_host,llm_model,llm_quantization,dataset_name,dataset_sample_seed
adaptive,qwen3.5:0.8b,"The Brink's robbery of 1981 was an armed robbery and three related murders committed on October 20, 1981, which were carried out by six Black Liberation Army members, including Mutulu Shakur, he was a close friend of who?",Geronimo Pratt,"The Brink robbery on October 20, 1981, was indeed an armed robbery (along with two subsequent murders) committed by six members of the Black Liberation Army (BLA), including the infamous mutative **Mutulu Shakur**.

Shakur was a close friend of **Jomo Kenyatta**.",0.0,False,1.0,3.0,3.0,2.3333333333333335,2864.1119999956572,1.0,5.0,3.0,3.0,2028.0835000012303,2.666666666666667,600.939500000095,4892.1954999968875,5493.1349999969825,,no_retrieval,high,substring,True,False,False,recursive,500,100,26,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,What animated shorts were both worked on by Irven Spence and distributed by an American media company?,Tom and Jerry,"Animated shorts were both worked on by Irven Spence and distributed by the Walt Disney Animation Studios (WDA), the parent company of Warner Bros. Discovery.

The shorts are titled **The Amazing Adventures of Kavalier Lewis** (1963), which was directed by Irven Spence and produced by the studio. This film is notable for being the first non-sequitur animated short (where the premise deviates from the plot to surprise the audience), marking the first non-linear, non-fictional short animated by American animation studios. It was distributed by Walt Disney Productions and later released as part of Disney's animated movie anthology series in the early 1960s.",0.027027027027027032,False,1.0,1.0,2.0,1.3333333333333333,2692.164000007324,1.0,1.0,2.0,1.3333333333333333,1448.9385999913793,1.3333333333333333,941.2930999969831,4141.102599998703,5082.395699995686,,no_retrieval,high,substring,True,False,False,recursive,500,100,16,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,When did the colonies founded by members of the Ebenezer Colonies leaving western New York end their communal life?,1932,"The colonies founded by the Ebenezer Colonies, primarily consisting of landowners who had purchased their homes, **ended their communal life in the late 1830s**.

Historically, the settlers of the Ebenezer Colonies lived in a distinct separation from the surrounding Pennsylvania colony for many years, often building substantial homes in secluded or semi-urban areas like the Town of Tupper or the town of Waltham. However, a significant change in communal dynamics occurred when, around **1837-1838**, the **Pennsylvania General Assembly passed a resolution to amalgamate the Ebenezer Colonies with the surrounding Pennsylvania landowners**. This action dissolved the separate communities, merged the land holdings, and forced the settlers to integrate back into the larger, unified Pennsylvania colonial government. From that point onward, they lived as one single community within the broader framework of the Pennsylvania colony, no longer adhering to the isolated, self-sufficient lifestyle characteristic of the Ebenezer Colonies.",0.0,False,1.0,2.0,2.0,1.6666666666666667,2896.4701000077184,1.0,2.0,2.0,1.6666666666666667,1415.6011000013677,1.6666666666666667,1314.7177000064403,4312.071200009086,5626.788900015526,,no_retrieval,high,substring,True,False,False,recursive,500,100,36,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,Inequality for All was a film presented by a man who served as Secretary of Labor under which President?,Bill Clinton,Answer: John F. Kennedy,0.0,False,1.0,5.0,5.0,3.6666666666666665,1604.1871000052197,1.0,5.0,5.0,3.6666666666666665,1224.4745000061812,3.6666666666666665,383.12490000680555,2828.661600011401,3211.7865000182064,,no_retrieval,high,substring,True,False,False,recursive,500,100,34,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,I'll see it through appeared in a movie directed by who? ,Richard Curtis,"Sheila Dunphy, a character played by Emma McCallum, appeared in the film **Lies** (2017).

Answer:
Sheila Dunphy appeared in the film *Lies* (2017), directed by **John Koss**.",0.0,False,1.0,2.0,3.0,2.0,2583.2710999966366,1.0,2.0,4.0,2.3333333333333335,1468.4877999970922,2.166666666666667,533.9597000129288,4051.758899993729,4585.718600006658,,no_retrieval,high,substring,True,False,False,recursive,500,100,27,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,"Who has more scope of profession, Eugene O'Neill or Arnab Jan Deka?",Arnab Jan Deka,"**Eugene O'Neill** has a significantly broader scope of profession, particularly in the realms of theatre, literature, and performance art.

While **Arnab Jan Deka** has a very niche and respected niche as a screenwriter, stage actor, and film director, his primary profession falls squarely into the category of **screenwriting and film production**. His work is widely recognized for pioneering the integration of non-verbal acting techniques and for adapting Oscar-winning dramas into modern cinema, often focusing on complex psychological narratives in the thriller or action genre.

In contrast, **Eugene O'Neill** (1886–1953) was a playwright, novelist, and dramatist who is considered a founding father of **theatre**. His work encompasses a vast array of dramatic genres, including tragedy, comedy, drama, and musicals, including *A Chorus Line*, *The Winter's Tale*, and *The Great Pretender*. He is also a renowned actor and director who has performed internationally in over 70 countries. His career spans over two decades, dedicating significant time to writing plays and directing them for audiences across the globe.

While both are influential and highly accomplished, O'Neill's influence extends to the stage and the broad theatrical arts, whereas Deka's influence is more focused on screenwriting, film directing, and the adaptation of major literary classics to the film industry.

**Answer:** Eugene O'Neill has more scope of profession, specifically in theatre and drama, compared to the screenwriting and film production focus of Arnab Jan Deka.",0.025806451612903226,True,1.0,4.0,2.0,2.3333333333333335,2587.0818000112195,1.0,5.0,2.0,2.6666666666666665,1366.5067999972962,2.5,1763.0796000012197,3953.5886000085156,5716.668200009735,,none,n/a,substring,True,False,False,recursive,500,100,40,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,What is the name of the studio album by the Rolling stones released by Decca in 1967 and whose cover art was parodied by Rhino Records' series of humorous compilations known as Golden Throats?,Their Satanic Majesties Request,"The studio album is **""Sgt. Pepper's Lonely Hearts Club Band""**.

This 1967 album was recorded for the UK label Decca Records. It features a cover art by Andy Warhol and a unique arrangement in the band's signature ""thump-thump"" rhythm.

The parody of the album's cover art and the album in question itself is widely cited as a core part of the **""Golden Throats""** compilation series released by Rhino Records in the early 2000s. One of the specific humorous tracks in the series features the song ""Thump-Em-Up!"" (which is famously performed by the Rolling Stones on *Sgt. Pepper's*), where the title track ""Thump-Em-Up!"" is the first line sung along with a guitar solo and an ""up-up"" (sudden stop) effect.",0.0,False,1.0,1.0,2.0,1.3333333333333333,2798.844699995243,1.0,1.0,2.0,1.3333333333333333,1776.9774999906076,1.3333333333333333,1147.3471000063,4575.822199985851,5723.169299992151,,no_retrieval,high,substring,True,False,False,recursive,500,100,24,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,Night of Champions in 2009 was held at what multi-purpose indoor arena in Philadelphia?,Wells Fargo Center,"Night of Champions in 2009 was held at **PHA Arena** (also known as the Arena in Philadelphia).

This stadium, located at 12010 N. Pennsylvania Avenue, was specifically built to host the NBA's Finals. Although the final championship match between the Philadelphia 76ers and the Los Angeles Lakers took place on August 28, 2009, rather than the finals series, PHA Arena hosted the **Lakers' 10th Anniversary Celebration**, making it the correct venue for that specific event.",0.0,False,1.0,2.0,2.0,1.6666666666666667,3155.572400006349,1.0,2.0,2.0,1.6666666666666667,1368.0831999954535,1.6666666666666667,821.2256999977399,4523.655600001803,5344.8812999995425,,no_retrieval,high,substring,True,False,False,recursive,500,100,25,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,"What is the name of the American evangelical theologian, ethicist, and preacher that heads the Ethics & Religious Liberty Commission?",Russell D. Moore,"The American evangelical theologian, ethicist, and preacher who heads the **Ethics & Religious Liberty Commission** is **John G. White**.

Born in 1942, he is widely regarded as the father of evangelical ethics and the primary voice for the Free Exercise of Religion in the United States. He served as the chair of the Ethics & Religious Liberty Commission from 2006 to 2019, following the resignation of his predecessor, John R. Taylor. White has been a prominent scholar in fields such as New Testament, American Christianity, and the social implications of religious liberty.",0.0,False,1.0,5.0,2.0,2.6666666666666665,3044.4432999938726,1.0,5.0,2.0,2.6666666666666665,2953.2287000038195,2.6666666666666665,811.9988999969792,5997.671999997692,6809.670899994671,,no_retrieval,high,substring,True,False,False,recursive,500,100,27,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,Rye House Stadium formerly held greyhound racing events as a venue near which London commuter belt town?,Hoddesdon,"Rye House Stadium, located in the historic village of Rye in London, England, was historically a major venue for greyhound racing, particularly in the pre-1970s era and in specific racing circuits like the Old Ironside Racecourse.

The village of Rye is situated on the south bank of the River Thames and is served by the **Northern Line**, which is the closest major commuter line to the town center. While the area is connected to the River Thames, its specific transport infrastructure and location relative to the London commuter belt generally point toward the **Northern Line** (or the Greater Angles route) as the primary answer associated with Rye House in the context of a London-based sporting venue.

Answer: **Northern Line**",0.0,False,1.0,1.0,2.0,1.3333333333333333,4085.8350999915274,1.0,1.0,1.0,1.0,1323.1224000046495,1.1666666666666665,1051.123600002029,5408.957499996177,6460.081099998206,,no_retrieval,high,substring,True,False,False,recursive,500,100,13,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,How many acres of land is the Box Moor Trust responsible for to include the parishes of Hemel Hempstead and Bovingdon?,500 acres,"Based on the historical record provided, the **Box Moor Trust** (specifically the land inherited from the Boxmores) was established to manage a specific area of land in the English countryside to support farming. This particular parcel of land is geographically characterized by the parish of **Hemel Hempstead** on the south side of the River Cam and the adjacent parish of **Bovingdon** on the north side of the River Stour.

The area included within the scope of this trust covers a total of approximately **40 acres** of land.

Answer: 40 acres",0.03278688524590164,False,1.0,4.0,2.0,2.3333333333333335,2206.782299996121,1.0,4.0,3.0,2.6666666666666665,1360.377499993774,2.5,856.4522999949986,3567.159799989895,4423.612099984894,,no_retrieval,high,substring,True,False,False,recursive,500,100,13,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,"Who logged more hours in space, James P. Bagian or Edward Avedisian",James Philip Bagian,Answer: Edward Avedisian logged significantly more hours in space.,0.0,False,1.0,5.0,5.0,3.6666666666666665,1433.4682000044268,1.0,4.0,5.0,3.3333333333333335,1192.3221000033664,3.5,327.4910999898566,2625.790300007793,2953.2813999976497,,no_retrieval,high,substring,True,False,False,recursive,500,100,23,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,What fictional character appearing in American comic books was played by Aytekin Akkaya in a Turkish cult action film?,Captain America,"**The Flash**

In the Turkish cult horror film *The Flash* (2018), the character played by Aytekin Akkaya was the eccentric, neurotic superhero. Akkaya voiced the lead character, who possessed a distinct personality, a penchant for drinking tap water, and a tendency to overeat and eat everything in sight. The story is a dark comedy that mixes slapstick humor with the supernatural horror of a man turning into a super-powered mutant.",0.0,False,1.0,3.0,2.0,2.0,3381.165200000396,1.0,4.0,2.0,2.3333333333333335,1707.4350000038976,2.166666666666667,734.7414999967441,5088.600200004294,5823.341700001038,,no_retrieval,high,substring,True,False,False,recursive,500,100,25,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
